dataset,modelo,instance,relaxed_times,relaxed_len_eq,relaxed_len_range,relaxed_explanation
iris,model_2layers_20neurons.h5,40,"[0.0738670825958252, 0.08764481544494629, 0.0729224681854248, 0.1070249080657959, 0.0729062557220459, 0.0720832347869873, 0.06697773933410645, 0.06644368171691895, 0.0685417652130127, 0.06652045249938965]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[{'eq': {'x_0': 0.4411764705882353, 'x_1': 0.2916666666666667, 'x_2': 0.719298245614035, 'x_3': 0.75}, 'range': []}, {'eq': {'x_0': 0.4411764705882353, 'x_1': 0.2916666666666667, 'x_2': 0.719298245614035, 'x_3': 0.75}, 'range': []}, {'eq': {'x_0': 0.4411764705882353, 'x_1': 0.2916666666666667, 'x_2': 0.719298245614035, 'x_3': 0.75}, 'range': []}, {'eq': {'x_0': 0.4411764705882353, 'x_1': 0.2916666666666667, 'x_2': 0.719298245614035, 'x_3': 0.75}, 'range': []}, {'eq': {'x_0': 0.4411764705882353, 'x_1': 0.2916666666666667, 'x_2': 0.719298245614035, 'x_3': 0.75}, 'range': []}, {'eq': {'x_0': 0.4411764705882353, 'x_1': 0.2916666666666667, 'x_2': 0.719298245614035, 'x_3': 0.75}, 'range': []}, {'eq': {'x_0': 0.4411764705882353, 'x_1': 0.2916666666666667, 'x_2': 0.719298245614035, 'x_3': 0.75}, 'range': []}, {'eq': {'x_0': 0.4411764705882353, 'x_1': 0.2916666666666667, 'x_2': 0.719298245614035, 'x_3': 0.75}, 'range': []}, {'eq': {'x_0': 0.4411764705882353, 'x_1': 0.2916666666666667, 'x_2': 0.719298245614035, 'x_3': 0.75}, 'range': []}, {'eq': {'x_0': 0.4411764705882353, 'x_1': 0.2916666666666667, 'x_2': 0.719298245614035, 'x_3': 0.75}, 'range': []}]"
iris,model_2layers_20neurons.h5,41,"[0.08014917373657227, 0.06352710723876953, 0.09383964538574219, 0.08233428001403809, 0.05209088325500488, 0.051805973052978516, 0.05122971534729004, 0.049141883850097656, 0.051857709884643555, 0.04995894432067871]","[2, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[2, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[{'eq': {'x_2': 0.6140350877192983, 'x_3': 0.6250000000000001}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.4,x_0,0.6), docplex.mp.RangeConstraint[input_range_1](0.4833333333333333,x_1,0.6833333333333332)]}, {'eq': {'x_1': 0.5833333333333333, 'x_2': 0.6140350877192983, 'x_3': 0.6250000000000001}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.3,x_0,0.7)]}, {'eq': {'x_1': 0.5833333333333333, 'x_2': 0.6140350877192983, 'x_3': 0.6250000000000001}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.2,x_0,0.8)]}, {'eq': {'x_1': 0.5833333333333333, 'x_2': 0.6140350877192983, 'x_3': 0.6250000000000001}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.09999999999999998,x_0,0.9)]}, {'eq': {'x_1': 0.5833333333333333, 'x_2': 0.6140350877192983, 'x_3': 0.6250000000000001}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.5833333333333333, 'x_2': 0.6140350877192983, 'x_3': 0.6250000000000001}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.5833333333333333, 'x_2': 0.6140350877192983, 'x_3': 0.6250000000000001}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.5833333333333333, 'x_2': 0.6140350877192983, 'x_3': 0.6250000000000001}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.5833333333333333, 'x_2': 0.6140350877192983, 'x_3': 0.6250000000000001}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.5833333333333333, 'x_2': 0.6140350877192983, 'x_3': 0.6250000000000001}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}]"
iris,model_2layers_20neurons.h5,42,"[0.053877830505371094, 0.1022634506225586, 0.0901491641998291, 0.10594582557678223, 0.0539546012878418, 0.05718278884887695, 0.05133938789367676, 0.05678200721740723, 0.05237555503845215, 0.05037689208984375]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[{'eq': {'x_1': 0.4583333333333332, 'x_2': 0.6491228070175439, 'x_3': 0.5833333333333334}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.6058823529411764,x_0,0.8058823529411764)]}, {'eq': {'x_1': 0.4583333333333332, 'x_2': 0.6491228070175439, 'x_3': 0.5833333333333334}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.5058823529411764,x_0,0.9058823529411764)]}, {'eq': {'x_1': 0.4583333333333332, 'x_2': 0.6491228070175439, 'x_3': 0.5833333333333334}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.4058823529411764,x_0,1)]}, {'eq': {'x_1': 0.4583333333333332, 'x_2': 0.6491228070175439, 'x_3': 0.5833333333333334}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.3058823529411764,x_0,1)]}, {'eq': {'x_1': 0.4583333333333332, 'x_2': 0.6491228070175439, 'x_3': 0.5833333333333334}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.2058823529411764,x_0,1)]}, {'eq': {'x_1': 0.4583333333333332, 'x_2': 0.6491228070175439, 'x_3': 0.5833333333333334}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.10588235294117643,x_0,1)]}, {'eq': {'x_1': 0.4583333333333332, 'x_2': 0.6491228070175439, 'x_3': 0.5833333333333334}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.00588235294117645,x_0,1)]}, {'eq': {'x_1': 0.4583333333333332, 'x_2': 0.6491228070175439, 'x_3': 0.5833333333333334}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.4583333333333332, 'x_2': 0.6491228070175439, 'x_3': 0.5833333333333334}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.4583333333333332, 'x_2': 0.6491228070175439, 'x_3': 0.5833333333333334}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}]"
iris,model_2layers_20neurons.h5,43,"[0.039429664611816406, 0.06435751914978027, 0.08411550521850586, 0.2485496997833252, 0.05950450897216797, 0.06748604774475098, 0.0625004768371582, 0.0736238956451416, 0.07492709159851074, 0.07245182991027832]","[0, 1, 1, 2, 2, 2, 3, 3, 3, 3]","[4, 3, 3, 2, 2, 2, 1, 1, 1, 1]","[{'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.223529411764706,x_0,0.42352941176470604), docplex.mp.RangeConstraint[input_range_1](0.6916666666666665,x_1,0.8916666666666665), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.1526315789473684), docplex.mp.RangeConstraint[input_range_3](0.024999999999999994,x_3,0.225)]}, {'eq': {'x_3': 0.125}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.123529411764706,x_0,0.523529411764706), docplex.mp.RangeConstraint[input_range_1](0.5916666666666666,x_1,0.9916666666666665), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.25263157894736843)]}, {'eq': {'x_2': 0.0526315789473684}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.02352941176470602,x_0,0.623529411764706), docplex.mp.RangeConstraint[input_range_1](0.49166666666666653,x_1,1), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.425)]}, {'eq': {'x_2': 0.0526315789473684, 'x_3': 0.125}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.723529411764706), docplex.mp.RangeConstraint[input_range_1](0.3916666666666665,x_1,1)]}, {'eq': {'x_2': 0.0526315789473684, 'x_3': 0.125}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.8235294117647061), docplex.mp.RangeConstraint[input_range_1](0.2916666666666665,x_1,1)]}, {'eq': {'x_2': 0.0526315789473684, 'x_3': 0.125}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.9235294117647059), docplex.mp.RangeConstraint[input_range_1](0.19166666666666654,x_1,1)]}, {'eq': {'x_1': 0.7916666666666665, 'x_2': 0.0526315789473684, 'x_3': 0.125}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.7916666666666665, 'x_2': 0.0526315789473684, 'x_3': 0.125}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.7916666666666665, 'x_2': 0.0526315789473684, 'x_3': 0.125}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.7916666666666665, 'x_2': 0.0526315789473684, 'x_3': 0.125}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}]"
iris,model_2layers_20neurons.h5,44,"[0.05457282066345215, 0.057790279388427734, 0.09488129615783691, 0.10353302955627441, 0.06478285789489746, 0.06362771987915039, 0.07158207893371582, 0.06451249122619629, 0.07041144371032715, 0.06772327423095703]","[0, 1, 2, 2, 2, 2, 3, 3, 3, 3]","[4, 3, 2, 2, 2, 2, 1, 1, 1, 1]","[{'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.223529411764706,x_0,0.42352941176470604), docplex.mp.RangeConstraint[input_range_1](0.6083333333333333,x_1,0.8083333333333332), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.187719298245614), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.1416666666666666)]}, {'eq': {'x_3': 0.0416666666666666}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.123529411764706,x_0,0.523529411764706), docplex.mp.RangeConstraint[input_range_1](0.5083333333333333,x_1,0.9083333333333332), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.28771929824561404)]}, {'eq': {'x_2': 0.087719298245614, 'x_3': 0.0416666666666666}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.02352941176470602,x_0,0.623529411764706), docplex.mp.RangeConstraint[input_range_1](0.40833333333333327,x_1,1)]}, {'eq': {'x_2': 0.087719298245614, 'x_3': 0.0416666666666666}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.723529411764706), docplex.mp.RangeConstraint[input_range_1](0.30833333333333324,x_1,1)]}, {'eq': {'x_2': 0.087719298245614, 'x_3': 0.0416666666666666}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.8235294117647061), docplex.mp.RangeConstraint[input_range_1](0.20833333333333326,x_1,1)]}, {'eq': {'x_2': 0.087719298245614, 'x_3': 0.0416666666666666}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.9235294117647059), docplex.mp.RangeConstraint[input_range_1](0.10833333333333328,x_1,1)]}, {'eq': {'x_1': 0.7083333333333333, 'x_2': 0.087719298245614, 'x_3': 0.0416666666666666}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.7083333333333333, 'x_2': 0.087719298245614, 'x_3': 0.0416666666666666}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.7083333333333333, 'x_2': 0.087719298245614, 'x_3': 0.0416666666666666}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.7083333333333333, 'x_2': 0.087719298245614, 'x_3': 0.0416666666666666}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}]"
iris,model_2layers_20neurons.h5,45,"[0.09134578704833984, 0.09420394897460938, 0.09966611862182617, 0.060611724853515625, 0.05564689636230469, 0.05670619010925293, 0.05324101448059082, 0.05269575119018555, 0.05205249786376953, 0.051069021224975586]","[2, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[2, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[{'eq': {'x_2': 0.4736842105263158, 'x_3': 0.375}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.25294117647058834,x_0,0.4529411764705883), docplex.mp.RangeConstraint[input_range_1](0.0666666666666666,x_1,0.2666666666666666)]}, {'eq': {'x_1': 0.1666666666666666, 'x_2': 0.4736842105263158, 'x_3': 0.375}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.1529411764705883,x_0,0.5529411764705883)]}, {'eq': {'x_1': 0.1666666666666666, 'x_2': 0.4736842105263158, 'x_3': 0.375}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.052941176470588325,x_0,0.6529411764705884)]}, {'eq': {'x_1': 0.1666666666666666, 'x_2': 0.4736842105263158, 'x_3': 0.375}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.7529411764705883)]}, {'eq': {'x_1': 0.1666666666666666, 'x_2': 0.4736842105263158, 'x_3': 0.375}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.8529411764705883)]}, {'eq': {'x_1': 0.1666666666666666, 'x_2': 0.4736842105263158, 'x_3': 0.375}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.9529411764705883)]}, {'eq': {'x_1': 0.1666666666666666, 'x_2': 0.4736842105263158, 'x_3': 0.375}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.1666666666666666, 'x_2': 0.4736842105263158, 'x_3': 0.375}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.1666666666666666, 'x_2': 0.4736842105263158, 'x_3': 0.375}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.1666666666666666, 'x_2': 0.4736842105263158, 'x_3': 0.375}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}]"
iris,model_2layers_20neurons.h5,46,"[0.05004692077636719, 0.07448077201843262, 0.10476493835449219, 0.08910155296325684, 0.07257318496704102, 0.08208441734313965, 0.08655190467834473, 0.0644676685333252, 0.06621837615966797, 0.06238508224487305]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[{'eq': {'x_0': 0.588235294117647, 'x_1': 0.3333333333333332, 'x_2': 0.719298245614035, 'x_3': 0.5833333333333334}, 'range': []}, {'eq': {'x_0': 0.588235294117647, 'x_1': 0.3333333333333332, 'x_2': 0.719298245614035, 'x_3': 0.5833333333333334}, 'range': []}, {'eq': {'x_0': 0.588235294117647, 'x_1': 0.3333333333333332, 'x_2': 0.719298245614035, 'x_3': 0.5833333333333334}, 'range': []}, {'eq': {'x_0': 0.588235294117647, 'x_1': 0.3333333333333332, 'x_2': 0.719298245614035, 'x_3': 0.5833333333333334}, 'range': []}, {'eq': {'x_0': 0.588235294117647, 'x_1': 0.3333333333333332, 'x_2': 0.719298245614035, 'x_3': 0.5833333333333334}, 'range': []}, {'eq': {'x_0': 0.588235294117647, 'x_1': 0.3333333333333332, 'x_2': 0.719298245614035, 'x_3': 0.5833333333333334}, 'range': []}, {'eq': {'x_0': 0.588235294117647, 'x_1': 0.3333333333333332, 'x_2': 0.719298245614035, 'x_3': 0.5833333333333334}, 'range': []}, {'eq': {'x_0': 0.588235294117647, 'x_1': 0.3333333333333332, 'x_2': 0.719298245614035, 'x_3': 0.5833333333333334}, 'range': []}, {'eq': {'x_0': 0.588235294117647, 'x_1': 0.3333333333333332, 'x_2': 0.719298245614035, 'x_3': 0.5833333333333334}, 'range': []}, {'eq': {'x_0': 0.588235294117647, 'x_1': 0.3333333333333332, 'x_2': 0.719298245614035, 'x_3': 0.5833333333333334}, 'range': []}]"
iris,model_2layers_20neurons.h5,47,"[0.12258672714233398, 0.10226058959960938, 0.10337471961975098, 0.06233620643615723, 0.05994701385498047, 0.06394815444946289, 0.05969882011413574, 0.09464836120605469, 0.0821223258972168, 0.2566840648651123]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[{'eq': {'x_0': 0.6176470588235294, 'x_1': 0.4583333333333332, 'x_2': 0.7894736842105262, 'x_3': 0.7083333333333334}, 'range': []}, {'eq': {'x_0': 0.6176470588235294, 'x_1': 0.4583333333333332, 'x_2': 0.7894736842105262, 'x_3': 0.7083333333333334}, 'range': []}, {'eq': {'x_0': 0.6176470588235294, 'x_1': 0.4583333333333332, 'x_2': 0.7894736842105262, 'x_3': 0.7083333333333334}, 'range': []}, {'eq': {'x_0': 0.6176470588235294, 'x_1': 0.4583333333333332, 'x_2': 0.7894736842105262, 'x_3': 0.7083333333333334}, 'range': []}, {'eq': {'x_0': 0.6176470588235294, 'x_1': 0.4583333333333332, 'x_2': 0.7894736842105262, 'x_3': 0.7083333333333334}, 'range': []}, {'eq': {'x_0': 0.6176470588235294, 'x_1': 0.4583333333333332, 'x_2': 0.7894736842105262, 'x_3': 0.7083333333333334}, 'range': []}, {'eq': {'x_0': 0.6176470588235294, 'x_1': 0.4583333333333332, 'x_2': 0.7894736842105262, 'x_3': 0.7083333333333334}, 'range': []}, {'eq': {'x_0': 0.6176470588235294, 'x_1': 0.4583333333333332, 'x_2': 0.7894736842105262, 'x_3': 0.7083333333333334}, 'range': []}, {'eq': {'x_0': 0.6176470588235294, 'x_1': 0.4583333333333332, 'x_2': 0.7894736842105262, 'x_3': 0.7083333333333334}, 'range': []}, {'eq': {'x_0': 0.6176470588235294, 'x_1': 0.4583333333333332, 'x_2': 0.7894736842105262, 'x_3': 0.7083333333333334}, 'range': []}]"
iris,model_2layers_20neurons.h5,48,"[0.12785744667053223, 0.10188722610473633, 0.09126448631286621, 0.0882101058959961, 0.057030677795410156, 0.05492353439331055, 0.05500364303588867, 0.05575084686279297, 0.05343317985534668, 0.05260348320007324]","[2, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[2, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[{'eq': {'x_1': 0.4166666666666667, 'x_3': 0.5416666666666667}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.576470588235294,x_0,0.7764705882352939), docplex.mp.RangeConstraint[input_range_2](0.49649122807017554,x_2,0.6964912280701755)]}, {'eq': {'x_1': 0.4166666666666667, 'x_2': 0.5964912280701755, 'x_3': 0.5416666666666667}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.4764705882352939,x_0,0.8764705882352939)]}, {'eq': {'x_1': 0.4166666666666667, 'x_2': 0.5964912280701755, 'x_3': 0.5416666666666667}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.37647058823529395,x_0,0.976470588235294)]}, {'eq': {'x_1': 0.4166666666666667, 'x_2': 0.5964912280701755, 'x_3': 0.5416666666666667}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.2764705882352939,x_0,1)]}, {'eq': {'x_1': 0.4166666666666667, 'x_2': 0.5964912280701755, 'x_3': 0.5416666666666667}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.17647058823529393,x_0,1)]}, {'eq': {'x_1': 0.4166666666666667, 'x_2': 0.5964912280701755, 'x_3': 0.5416666666666667}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.07647058823529396,x_0,1)]}, {'eq': {'x_1': 0.4166666666666667, 'x_2': 0.5964912280701755, 'x_3': 0.5416666666666667}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.4166666666666667, 'x_2': 0.5964912280701755, 'x_3': 0.5416666666666667}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.4166666666666667, 'x_2': 0.5964912280701755, 'x_3': 0.5416666666666667}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.4166666666666667, 'x_2': 0.5964912280701755, 'x_3': 0.5416666666666667}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}]"
iris,model_2layers_20neurons.h5,49,"[0.0665595531463623, 0.13321137428283691, 0.11033940315246582, 0.24638819694519043, 0.07063865661621094, 0.0724484920501709, 0.08553457260131836, 0.09184885025024414, 0.09882020950317383, 0.07267522811889648]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[{'eq': {'x_0': 0.8529411764705881, 'x_1': 0.6666666666666667, 'x_2': 0.8947368421052629, 'x_3': 1.0}, 'range': []}, {'eq': {'x_0': 0.8529411764705881, 'x_1': 0.6666666666666667, 'x_2': 0.8947368421052629, 'x_3': 1.0}, 'range': []}, {'eq': {'x_0': 0.8529411764705881, 'x_1': 0.6666666666666667, 'x_2': 0.8947368421052629, 'x_3': 1.0}, 'range': []}, {'eq': {'x_0': 0.8529411764705881, 'x_1': 0.6666666666666667, 'x_2': 0.8947368421052629, 'x_3': 1.0}, 'range': []}, {'eq': {'x_0': 0.8529411764705881, 'x_1': 0.6666666666666667, 'x_2': 0.8947368421052629, 'x_3': 1.0}, 'range': []}, {'eq': {'x_0': 0.8529411764705881, 'x_1': 0.6666666666666667, 'x_2': 0.8947368421052629, 'x_3': 1.0}, 'range': []}, {'eq': {'x_0': 0.8529411764705881, 'x_1': 0.6666666666666667, 'x_2': 0.8947368421052629, 'x_3': 1.0}, 'range': []}, {'eq': {'x_0': 0.8529411764705881, 'x_1': 0.6666666666666667, 'x_2': 0.8947368421052629, 'x_3': 1.0}, 'range': []}, {'eq': {'x_0': 0.8529411764705881, 'x_1': 0.6666666666666667, 'x_2': 0.8947368421052629, 'x_3': 1.0}, 'range': []}, {'eq': {'x_0': 0.8529411764705881, 'x_1': 0.6666666666666667, 'x_2': 0.8947368421052629, 'x_3': 1.0}, 'range': []}]"
iris,model_2layers_20neurons.h5,50,"[0.055316925048828125, 0.0679173469543457, 0.10666131973266602, 0.09103512763977051, 0.05157113075256348, 0.05175065994262695, 0.05320119857788086, 0.05251574516296387, 0.051793575286865234, 0.0513308048248291]","[2, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[2, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[{'eq': {'x_2': 0.5614035087719298, 'x_3': 0.5000000000000001}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.31176470588235294,x_0,0.511764705882353), docplex.mp.RangeConstraint[input_range_1](0.275,x_1,0.475)]}, {'eq': {'x_1': 0.375, 'x_2': 0.5614035087719298, 'x_3': 0.5000000000000001}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.21176470588235297,x_0,0.611764705882353)]}, {'eq': {'x_1': 0.375, 'x_2': 0.5614035087719298, 'x_3': 0.5000000000000001}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.11176470588235299,x_0,0.711764705882353)]}, {'eq': {'x_1': 0.375, 'x_2': 0.5614035087719298, 'x_3': 0.5000000000000001}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.011764705882352955,x_0,0.8117647058823529)]}, {'eq': {'x_1': 0.375, 'x_2': 0.5614035087719298, 'x_3': 0.5000000000000001}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.911764705882353)]}, {'eq': {'x_1': 0.375, 'x_2': 0.5614035087719298, 'x_3': 0.5000000000000001}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.375, 'x_2': 0.5614035087719298, 'x_3': 0.5000000000000001}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.375, 'x_2': 0.5614035087719298, 'x_3': 0.5000000000000001}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.375, 'x_2': 0.5614035087719298, 'x_3': 0.5000000000000001}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.375, 'x_2': 0.5614035087719298, 'x_3': 0.5000000000000001}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}]"
